verification_key	native_range	source	checklist_datasetKey	language
3190551	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3190538	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3190522	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8185812	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9376410	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084839	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384307	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384307	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384307	tropical Asia (WGSRPD:4)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084883	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084837	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084837	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084837	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8427624	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891664	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891755	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3627235	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7560711	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891677	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891707	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7156971	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4067302	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4067302	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925754	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7294722	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7294722	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7294722	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926110	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926110	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926110	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7294644	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928153	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4063372	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4063372	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928034	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4064572	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7989836	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7294681	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7294681	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7958783	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925816	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8227753	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8227753	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926130	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7295374	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7295374	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926066	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926066	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341187	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341187	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341187	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925767	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925767	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925767	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925756	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925756	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7294771	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7294771	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925877	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926108	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926108	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926108	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928238	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5662089	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5662089	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928226	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8386733	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925790	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926048	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925895	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6420901	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925879	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926041	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341204	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5660450	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926055	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926055	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926055	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926042	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926042	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341203	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341198	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341198	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341198	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7806790	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7806790	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7806790	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4067281	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2926045	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888948	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888948	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4034001	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888990	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888859	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889304	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6391417	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889030	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889023	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889023	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889024	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889019	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889019	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889005	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5652131	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889173	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7291824	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7291824	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7291824	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7510471	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889010	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889010	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4035024	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4035024	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7911993	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7911993	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888993	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888993	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888993	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888962	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889378	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889088	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334386	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4036957	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4036957	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4036957	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7291264	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888946	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888946	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334351	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7415922	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7415922	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7415922	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888867	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4033335	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888987	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7901010	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8012649	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889038	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889038	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889038	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889229	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888943	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889037	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4038485	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334439	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334439	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334439	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334430	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334430	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334430	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8242651	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889373	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888625	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888588	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4930155	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888585	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6369819	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890035	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890541	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890541	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890541	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3827975	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4934105	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7619206	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3827980	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891390	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3827967	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891079	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891628	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891628	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891628	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4934102	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4934102	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9297163	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9297163	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9297163	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890287	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9429152	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9429152	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9429152	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890122	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890122	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890122	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890013	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890013	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891613	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3828217	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3828217	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3828217	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890651	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890623	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891617	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3829143	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2890502	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7823743	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7823743	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152723	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152264	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8402586	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5406735	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3935421	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3935421	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152377	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5617467	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152560	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152560	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152560	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152614	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152614	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152367	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152367	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152367	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152268	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152378	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152378	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152378	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152583	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3940960	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3940960	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3940960	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8338793	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4259350	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4259350	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152493	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5406741	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7116158	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5406789	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152372	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152372	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152372	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3940423	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3940423	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4939668	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7278926	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7278926	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7278926	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6427797	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9188840	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188838	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3664287	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188894	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3666449	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188875	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188867	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7322143	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5420982	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7322773	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188859	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3667406	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188924	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188924	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7322738	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188884	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188926	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8153538	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7814921	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3664677	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3667238	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7322292	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8994150	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5544928	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188889	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7161168	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3189073	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3663772	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5420978	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3665940	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7915783	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7322393	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5545159	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188830	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7322529	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
